line,loc,length,bug type,approach
633,628,13,TOD,code snippet injection
639,628,13,TOD,code snippet injection
614,609,13,TOD,code snippet injection
620,609,13,TOD,code snippet injection
593,588,13,TOD,code snippet injection
599,588,13,TOD,code snippet injection
576,571,13,TOD,code snippet injection
582,571,13,TOD,code snippet injection
552,547,18,TOD,code snippet injection
560,547,18,TOD,code snippet injection
532,527,13,TOD,code snippet injection
538,527,13,TOD,code snippet injection
507,502,18,TOD,code snippet injection
515,502,18,TOD,code snippet injection
473,468,13,TOD,code snippet injection
479,468,13,TOD,code snippet injection
448,443,18,TOD,code snippet injection
456,443,18,TOD,code snippet injection
424,419,18,TOD,code snippet injection
432,419,18,TOD,code snippet injection
389,384,18,TOD,code snippet injection
397,384,18,TOD,code snippet injection
370,365,13,TOD,code snippet injection
376,365,13,TOD,code snippet injection
353,348,13,TOD,code snippet injection
359,348,13,TOD,code snippet injection
331,326,18,TOD,code snippet injection
339,326,18,TOD,code snippet injection
309,304,18,TOD,code snippet injection
317,304,18,TOD,code snippet injection
178,173,18,TOD,code snippet injection
186,173,18,TOD,code snippet injection
156,151,18,TOD,code snippet injection
164,151,18,TOD,code snippet injection
134,129,18,TOD,code snippet injection
142,129,18,TOD,code snippet injection
117,112,13,TOD,code snippet injection
123,112,13,TOD,code snippet injection
291,286,13,TOD,code snippet injection
297,286,13,TOD,code snippet injection
277,272,13,TOD,code snippet injection
283,272,13,TOD,code snippet injection
263,258,13,TOD,code snippet injection
269,258,13,TOD,code snippet injection
249,244,13,TOD,code snippet injection
255,244,13,TOD,code snippet injection
235,230,13,TOD,code snippet injection
241,230,13,TOD,code snippet injection
215,210,18,TOD,code snippet injection
223,210,18,TOD,code snippet injection
201,196,13,TOD,code snippet injection
207,196,13,TOD,code snippet injection
97,92,13,TOD,code snippet injection
103,92,13,TOD,code snippet injection
78,73,18,TOD,code snippet injection
86,73,18,TOD,code snippet injection
59,54,18,TOD,code snippet injection
67,54,18,TOD,code snippet injection